bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0,648655.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
timestamp,1620378995,1620378996,1620378997,1620378998,1620378999,1620379000,1620379001,1620379002,1620379003,1620379004,1620379005,1620379006,1620379007,1620379008,1620379009,1620379010,1620379011,1620379012,1620379013,1620379014,1620379015,1620379016,1620379017,1620379018,1620379019,1620379020,1620379021,1620379022,1620379023,1620379024,1620379025,1620379026,1620379027,1620379028,1620379029,1620379030,1620379031,1620379032,1620379033,1620379034,1620379035,1620379036,1620379037,1620379038,1620379039,1620379040,1620379041,1620379042,1620379043,1620379044,1620379045,1620379046,1620379047,1620379048,1620379049,1620379050,1620379051,1620379052,1620379053,1620379054,1620379055,1620379056,1620379057,1620379058,1620379059,1620379060,1620379061,1620379062,1620379063,1620379064,1620379065,1620379066,1620379067,1620379068,1620379069,1620379070,1620379071,1620379072,1620379073,1620379074,1620379075,1620379076,1620379077,1620379078,1620379079,1620379080,1620379081,1620379082,1620379083,1620379084,1620379085,1620379086,1620379087,1620379088,1620379089,1620379090,1620379091,1620379092,1620379093,1620379094,1620379095,1620379096,1620379097,1620379098,1620379099,1620379100,1620379101,1620379102,1620379103,1620379104,1620379105,1620379106
audio_bitsReceivedPerSecond,276336.0,337864.0,454928.0,477920.0,543568.0,496896.0,577592.0,516800.0,519824.0,456920.0,482560.0,312968.0,332792.0,324536.0,339656.0,343152.0,346352.0,350120.0,371072.0,377632.0,360856.0,351416.0,355760.0,357048.0,373224.0,381936.0,396152.0,401248.0,406088.0,402088.0,405992.0,403112.0,418600.0,415048.0,378000.0,356688.0,372496.0,335824.0,347568.0,361072.0,332904.0,338288.0,366344.0,355336.0,389672.0,397472.0,364360.0,350952.0,344400.0,334960.0,326184.0,338272.0,361976.0,328048.0,365624.0,353096.0,370144.0,357216.0,366880.0,371352.0,359112.0,354368.0,347336.0,336312.0,329480.0,326312.0,359456.0,344096.0,346360.0,380408.0,367872.0,378656.0,398528.0,384416.0,370336.0,351848.0,361536.0,359208.0,359640.0,368328.0,331864.0,339640.0,351136.0,350136.0,334328.0,311648.0,334120.0,321904.0,310144.0,340600.0,321152.0,315248.0,329432.0,324128.0,337920.0,325256.0,357400.0,342248.0,344376.0,373344.0,368152.0,354568.0,411744.0,386288.0,433536.0,409624.0,432920.0,415904.0,414072.0,473912.0,438984.0,411936.0
audio_bitsSentPerSecond,234144.0,305224.0,276824.0,255440.0,259376.0,281432.0,258568.0,250536.0,268016.0,263584.0,271280.0,255656.0,275008.0,264248.0,252072.0,279528.0,258112.0,249112.0,269328.0,263776.0,279024.0,247512.0,272480.0,262328.0,253736.0,280848.0,257888.0,247360.0,258808.0,258136.0,272528.0,239624.0,278544.0,271288.0,259328.0,273144.0,252808.0,243904.0,256104.0,257496.0,284216.0,246264.0,276112.0,263896.0,248704.0,285600.0,257144.0,252256.0,265720.0,263160.0,279608.0,229800.0,302600.0,245752.0,250760.0,279808.0,256824.0,252512.0,267320.0,257336.0,282488.0,239424.0,273088.0,259616.0,244936.0,280376.0,256248.0,256080.0,261224.0,251256.0,277640.0,239136.0,273568.0,259208.0,250944.0,291520.0,259136.0,257472.0,263288.0,261472.0,280736.0,242624.0,279800.0,264448.0,252096.0,281752.0,259704.0,259720.0,258784.0,265248.0,277800.0,243888.0,277776.0,259624.0,247128.0,275168.0,257152.0,255568.0,261768.0,267352.0,278248.0,240680.0,306912.0,237304.0,245688.0,267672.0,253824.0,252128.0,257704.0,259032.0,270384.0,244752.0
audio_packetsSentPerSecond,137.0,145.0,142.0,135.0,134.0,139.0,136.0,136.0,140.0,138.0,136.0,135.0,138.0,141.0,134.0,136.0,137.0,135.0,137.0,139.0,138.0,135.0,135.0,135.0,138.0,136.0,137.0,136.0,137.0,136.0,136.0,136.0,136.0,137.0,138.0,136.0,139.0,134.0,139.0,135.0,136.0,135.0,140.0,135.0,137.0,136.0,137.0,136.0,137.0,135.0,141.0,133.0,142.0,135.0,136.0,136.0,139.0,134.0,137.0,135.0,139.0,135.0,139.0,134.0,138.0,138.0,136.0,134.0,140.0,134.0,136.0,137.0,140.0,135.0,138.0,135.0,137.0,138.0,137.0,136.0,136.0,135.0,137.0,138.0,136.0,139.0,134.0,139.0,135.0,135.0,137.0,138.0,138.0,136.0,136.0,136.0,136.0,134.0,140.0,137.0,138.0,135.0,145.0,136.0,138.0,138.0,136.0,139.0,137.0,136.0,137.0,138.0
audio_googLocalAddress,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777,35.238.104.72:37777
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
audio_send_bitsSentPerSecond_1452174684,25200.0,24000.0,22824.0,24416.0,24832.0,24296.0,23288.0,24880.0,24208.0,23800.0,23360.0,23912.0,23448.0,25960.0,23872.0,25216.0,24880.0,25600.0,25608.0,25456.0,23528.0,20488.0,23944.0,24240.0,24944.0,26376.0,25464.0,22552.0,17728.0,18544.0,16352.0,15120.0,28264.0,33264.0,32032.0,17280.0,20584.0,16984.0,17432.0,20408.0,23968.0,24776.0,25016.0,24560.0,24408.0,24760.0,24840.0,24528.0,25400.0,24888.0,23072.0,21568.0,21328.0,20968.0,24832.0,25712.0,24544.0,24896.0,25728.0,21208.0,23976.0,21224.0,20816.0,22256.0,18256.0,20984.0,24496.0,24504.0,20840.0,17808.0,19544.0,18544.0,18584.0,23168.0,23880.0,35776.0,25296.0,24760.0,25192.0,24232.0,25312.0,26040.0,25040.0,25696.0,25376.0,25768.0,25400.0,25656.0,24072.0,25160.0,24800.0,24272.0,17984.0,28048.0,17760.0,21072.0,23888.0,24496.0,24472.0,26176.0,23696.0,20200.0,21184.0,21808.0,19784.0,18320.0,18688.0,19848.0,21248.0,18640.0,21144.0,19336.0
audio_send_packetsSentPerSecond_1452174684,49.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,51.0,49.0,49.0,50.0,50.0,50.0,49.0,51.0,50.0,48.0,50.0,49.0,50.0,49.0,50.0,50.0,49.0,49.0,50.0,50.0,50.0,50.0,51.0,50.0,48.0,50.0,49.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,49.0,49.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0,49.0,49.0,51.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,51.0,49.0,50.0,51.0,49.0,50.0,50.0,50.0,49.0,51.0,49.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,51.0,49.0,49.0,51.0,49.0,49.0,50.0,50.0,51.0,50.0,49.0,51.0,50.0,49.0,51.0,50.0
video_send_bitsSentPerSecond_3469145150,183616.0,255240.0,228560.0,206624.0,212600.0,230128.0,210672.0,201560.0,217760.0,214952.0,223440.0,207448.0,226664.0,212368.0,204232.0,229400.0,208440.0,199608.0,218504.0,212600.0,230520.0,203184.0,223832.0,214008.0,203552.0,230008.0,207408.0,200296.0,216264.0,215240.0,231200.0,200456.0,225800.0,213032.0,202216.0,231792.0,206528.0,202648.0,213232.0,212536.0,235752.0,197080.0,225696.0,215400.0,199432.0,236456.0,207344.0,203408.0,215456.0,214496.0,230392.0,183688.0,255984.0,201144.0,200920.0,229712.0,206584.0,204320.0,216792.0,211936.0,233168.0,194328.0,227248.0,213936.0,201432.0,234240.0,207184.0,207816.0,214464.0,209608.0,233840.0,195600.0,229192.0,212328.0,201848.0,231776.0,208752.0,207128.0,213824.0,212792.0,230720.0,193032.0,229960.0,213568.0,202336.0,230680.0,209968.0,208880.0,210232.0,216376.0,228008.0,194944.0,234960.0,207152.0,204656.0,229552.0,209136.0,207208.0,210680.0,216664.0,229336.0,196168.0,259816.0,191080.0,200784.0,224456.0,210432.0,206680.0,211720.0,216136.0,224952.0,199976.0
video_send_packetsLost_3469145150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond_3469145150,60.0,67.0,65.0,59.0,60.0,61.0,60.0,60.0,61.0,62.0,60.0,59.0,61.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,61.0,59.0,60.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,59.0,60.0,59.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,66.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,59.0,60.0,60.0,60.0,61.0,60.0,60.0,62.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,61.0,59.0,68.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0
video_send_googEncodeUsagePercent_3469145150,53.0,46.0,41.0,36.0,32.0,29.0,26.0,24.0,22.0,20.0,19.0,18.0,17.0,16.0,16.0,15.0,15.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0
video_send_googFrameHeightInput_3469145150,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0,720.0
video_send_googFrameHeightSent_3469145150,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent_3469145150,61.0,60.0,60.0,61.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthInput_3469145150,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0
video_send_googFrameWidthSent_3469145150,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
