bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,358995.0,192015.0,195015.0,201015.0,218096.0,236544.0,255207.0,276624.0,299754.0,220082.0,190809.0,207074.0,171861.0,186610.0,156499.0,170019.0,154550.0,167914.0,153880.0,167190.0,135384.0,147215.0,159992.0,173791.0,188694.0,204790.0,222173.0,240947.0,261223.0,283121.0,306771.0,213779.0,231881.0,251431.0,211982.0,229941.0,193185.0,209640.0,174473.0,189431.0,205585.0,223032.0,179747.0,195127.0,165073.0,179279.0,158255.0,171915.0,154796.0,168180.0,182634.0,198245.0,194577.0,211143.0,169051.0,183575.0,134540.0,146303.0,140902.0,153174.0,166428.0,180742.0,196201.0,212897.0,178830.0,194136.0,210667.0,228520.0,180824.0,196290.0,173142.0,187993.0,204032.0,221355.0,240063.0,260268.0,222162.0,240935.0,201391.0,201484.0,162325.0,176311.0,169751.0,184331.0,158778.0,172480.0,137097.0,149065.0,144750.0
bweforvideo-googBucketDelay,0.0,4.0,0.0,4.0,68.0,119.0,137.0,87.0,0.0,51.0,119.0,236.0,102.0,353.0,186.0,270.0,204.0,204.0,220.0,204.0,155.0,288.0,103.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,0.0,5.0,138.0,4.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,6.0,0.0,5.0,89.0,72.0,2.0,0.0,3.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,3.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,39.0,172.0,342.0,173.0,189.0,56.0,56.0,24.0,90.0,107.0
timestamp,1620346284,1620346285,1620346286,1620346287,1620346288,1620346289,1620346290,1620346291,1620346292,1620346293,1620346294,1620346295,1620346296,1620346297,1620346298,1620346299,1620346300,1620346301,1620346302,1620346303,1620346304,1620346305,1620346306,1620346307,1620346308,1620346309,1620346310,1620346311,1620346312,1620346313,1620346314,1620346315,1620346316,1620346317,1620346318,1620346319,1620346320,1620346321,1620346322,1620346323,1620346324,1620346325,1620346326,1620346327,1620346328,1620346329,1620346330,1620346331,1620346332,1620346333,1620346334,1620346335,1620346336,1620346337,1620346338,1620346339,1620346340,1620346341,1620346342,1620346343,1620346344,1620346345,1620346346,1620346347,1620346348,1620346349,1620346350,1620346351,1620346352,1620346353,1620346354,1620346355,1620346356,1620346357,1620346358,1620346359,1620346360,1620346361,1620346362,1620346363,1620346364,1620346365,1620346366,1620346367,1620346368,1620346369,1620346370,1620346371,1620346372
audio_bitsReceivedPerSecond,257336.0,305392.0,471544.0,502760.0,457928.0,455576.0,423664.0,392448.0,423616.0,478808.0,513928.0,497208.0,484088.0,504480.0,459096.0,487072.0,510408.0,490744.0,483720.0,505200.0,502984.0,531944.0,530408.0,502400.0,488912.0,469696.0,513560.0,493152.0,479024.0,517104.0,489568.0,522512.0,484880.0,494232.0,542304.0,474992.0,552624.0,500192.0,547096.0,535336.0,555752.0,578016.0,558608.0,571104.0,587944.0,482144.0,550816.0,472696.0,443328.0,533512.0,509680.0,518200.0,512016.0,386928.0,461672.0,475984.0,485536.0,463960.0,467416.0,466904.0,475152.0,501416.0,459240.0,542336.0,441488.0,457328.0,490352.0,473392.0,502152.0,491744.0,516744.0,522848.0,494136.0,495480.0,516336.0,484856.0,528552.0,506632.0,527816.0,521040.0,432408.0,485856.0,394624.0,382888.0,408664.0,369688.0,399520.0,341616.0,334960.0
audio_bitsSentPerSecond,167040.0,326128.0,127976.0,147464.0,222144.0,249296.0,266240.0,283200.0,306112.0,222888.0,245208.0,208512.0,228456.0,191192.0,207560.0,171248.0,183760.0,172688.0,185816.0,169288.0,180936.0,150208.0,161400.0,178608.0,158984.0,176240.0,208792.0,212400.0,239544.0,239256.0,272640.0,218224.0,216552.0,239024.0,234000.0,213024.0,227888.0,201456.0,226712.0,188000.0,199320.0,200560.0,210224.0,201176.0,213344.0,177224.0,181296.0,171728.0,179896.0,165688.0,174704.0,174736.0,211544.0,192320.0,203888.0,187352.0,175112.0,152024.0,160200.0,146360.0,160776.0,160184.0,172880.0,204888.0,210368.0,196904.0,193912.0,201256.0,234312.0,191088.0,211632.0,194056.0,196144.0,219288.0,218480.0,225008.0,242448.0,235416.0,255872.0,202616.0,219232.0,182432.0,195424.0,183552.0,204792.0,174832.0,181840.0,150240.0,162984.0
audio_packetsSentPerSecond,112.0,148.0,112.0,116.0,134.0,135.0,137.0,142.0,144.0,135.0,136.0,128.0,149.0,118.0,149.0,127.0,140.0,134.0,135.0,133.0,135.0,122.0,141.0,143.0,132.0,140.0,135.0,140.0,137.0,138.0,141.0,135.0,141.0,137.0,141.0,139.0,136.0,136.0,139.0,135.0,135.0,144.0,136.0,127.0,149.0,135.0,134.0,136.0,134.0,135.0,136.0,133.0,142.0,138.0,137.0,135.0,135.0,127.0,132.0,136.0,133.0,134.0,137.0,137.0,137.0,136.0,138.0,137.0,141.0,133.0,138.0,134.0,141.0,135.0,140.0,138.0,140.0,136.0,136.0,134.0,129.0,128.0,145.0,130.0,147.0,132.0,136.0,129.0,131.0
audio_googLocalAddress,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212,35.238.104.72:52212
audio_googRemoteAddress,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000,158.101.112.6:10000
audio_googRtt,150.0,150.0,258.0,202.0,202.0,202.0,160.0,160.0,160.0,141.0,141.0,113.0,113.0,95.0,95.0,95.0,78.0,78.0,66.0,66.0,66.0,57.0,57.0,50.0,50.0,50.0,44.0,44.0,41.0,41.0,41.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0,35.0,33.0,33.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,34.0,34.0,36.0,36.0,36.0,34.0,34.0,35.0,35.0,35.0
audio_recv_bitsReceivedPerSecond_2592071545,7104.0,5072.0,11496.0,6640.0,7152.0,6768.0,13864.0,18824.0,14080.0,24344.0,28912.0,19928.0,28648.0,28648.0,35128.0,11992.0,10248.0,9064.0,8840.0,13472.0,14592.0,27384.0,38368.0,16592.0,6152.0,7776.0,11152.0,11104.0,10928.0,10208.0,13216.0,15232.0,14608.0,8256.0,8192.0,9136.0,9568.0,12808.0,8264.0,9040.0,12440.0,8752.0,9344.0,11440.0,12616.0,17296.0,10064.0,9104.0,8520.0,11744.0,8256.0,10856.0,8512.0,7384.0,11992.0,11256.0,12352.0,9128.0,15160.0,9344.0,9128.0,8256.0,13168.0,8224.0,8240.0,8480.0,10184.0,7480.0,15576.0,25288.0,43600.0,14136.0,13456.0,16376.0,7192.0,8256.0,8256.0,9584.0,11112.0,8824.0,9624.0,12128.0,12864.0,22184.0,22656.0,19536.0,15936.0,17144.0,9192.0
audio_recv_packetsReceivedPerSecond_2592071545,7.0,5.0,11.0,7.0,8.0,8.0,14.0,23.0,15.0,28.0,34.0,25.0,35.0,35.0,41.0,13.0,11.0,9.0,9.0,13.0,15.0,39.0,44.0,19.0,10.0,11.0,12.0,12.0,12.0,10.0,14.0,16.0,16.0,8.0,7.0,9.0,10.0,13.0,8.0,9.0,13.0,10.0,10.0,12.0,13.0,20.0,11.0,8.0,9.0,12.0,8.0,10.0,9.0,7.0,12.0,12.0,13.0,9.0,16.0,10.0,9.0,8.0,15.0,8.0,7.0,9.0,11.0,7.0,17.0,29.0,50.0,14.0,15.0,19.0,8.0,8.0,8.0,9.0,12.0,9.0,10.0,12.0,14.0,25.0,26.0,23.0,17.0,18.0,14.0
audio_recv_googCurrentDelayMs_2592071545,42.0,43.0,55.0,48.0,50.0,50.0,55.0,46.0,66.0,59.0,56.0,49.0,52.0,46.0,54.0,50.0,54.0,45.0,59.0,54.0,56.0,81.0,51.0,52.0,52.0,50.0,60.0,49.0,48.0,47.0,50.0,51.0,58.0,43.0,37.0,38.0,50.0,47.0,48.0,48.0,56.0,57.0,47.0,46.0,46.0,54.0,53.0,52.0,38.0,49.0,54.0,60.0,52.0,41.0,44.0,55.0,50.0,55.0,51.0,55.0,50.0,51.0,57.0,39.0,46.0,42.0,48.0,41.0,71.0,78.0,85.0,45.0,48.0,54.0,46.0,37.0,34.0,47.0,53.0,51.0,41.0,54.0,47.0,58.0,55.0,53.0,53.0,47.0,46.0
audio_recv_googJitterBufferMs_2592071545,2.0,2.0,10.0,23.0,2.0,2.0,10.0,2.0,70.0,32.0,10.0,22.0,2.0,22.0,1.0,3.0,9.0,2.0,11.0,10.0,9.0,57.0,25.0,5.0,6.0,1.0,12.0,3.0,2.0,2.0,23.0,24.0,11.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,11.0,1.0,2.0,3.0,2.0,4.0,14.0,1.0,2.0,14.0,14.0,14.0,0.0,3.0,13.0,3.0,11.0,7.0,9.0,13.0,9.0,9.0,1.0,1.0,4.0,7.0,4.0,37.0,80.0,60.0,0.0,4.0,5.0,7.0,2.0,1.0,6.0,1.0,4.0,3.0,10.0,1.0,32.0,10.0,25.0,3.0,5.0,3.0
audio_recv_googJitterReceived_2592071545,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
audio_recv_googPreferredJitterBufferMs_2592071545,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
video_recv_bitsReceivedPerSecond_276926939,229624.0,248888.0,206776.0,223856.0,215264.0,207424.0,225936.0,210472.0,204736.0,213144.0,214688.0,228432.0,204032.0,222160.0,156944.0,203488.0,237496.0,216808.0,205296.0,212376.0,211200.0,232616.0,202344.0,206792.0,226712.0,205600.0,233336.0,208960.0,201512.0,214456.0,213488.0,230320.0,199896.0,206256.0,227096.0,202648.0,234120.0,208848.0,200480.0,217672.0,213336.0,232928.0,194216.0,206816.0,231160.0,202552.0,236568.0,204424.0,201584.0,218784.0,212000.0,234016.0,194480.0,208392.0,224464.0,204576.0,233944.0,207976.0,203288.0,217680.0,212568.0,233536.0,190944.0,284456.0,170584.0,191000.0,229744.0,209920.0,205584.0,219224.0,212024.0,232776.0,189288.0,210128.0,226464.0,203160.0,232720.0,211528.0,204648.0,212744.0,215624.0,229488.0,194104.0,207856.0,229496.0,207784.0,230944.0,205704.0,206672.0
video_recv_packetsReceivedPerSecond_276926939,60.0,63.0,59.0,62.0,60.0,60.0,59.0,60.0,59.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,61.0,58.0,60.0,60.0,60.0,59.0,60.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,67.0,60.0,59.0,60.0,60.0,59.0,61.0,60.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,59.0,60.0,59.0,60.0,61.0,60.0,59.0,59.0
video_recv_googCurrentDelayMs_276926939,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
video_recv_googDecodeMs_276926939,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
video_recv_googFrameHeightReceived_276926939,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,135.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput_276926939,60.0,60.0,60.0,61.0,60.0,60.0,59.0,61.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,60.0,59.0,60.0,59.0,60.0,60.0,60.0,59.0,61.0,60.0,59.0,60.0,61.0,60.0,60.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,61.0,58.0,60.0,60.0,60.0,59.0,61.0,60.0,59.0,61.0,60.0,59.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,55.0,59.0,59.0,60.0,60.0,60.0,61.0,59.0,60.0,61.0,60.0,60.0,59.0,60.0,60.0,61.0,59.0,60.0
video_recv_googFrameRateReceived_276926939,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,60.0,60.0,60.0,60.0,60.0,61.0,59.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,61.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,60.0,60.0,61.0,60.0,61.0,60.0,57.0,60.0,59.0,60.0,60.0,60.0,61.0,60.0,59.0,60.0,60.0,60.0,59.0,60.0,61.0,60.0,60.0,60.0
video_recv_googFrameWidthReceived_276926939,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
