bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,242626.0,107512.0,108126.0,117776.0,128198.0,139454.0,150775.0,163837.0,177944.0,193180.0,209634.0,110356.0,113046.0,123090.0,133937.0,145652.0,158304.0,171968.0,186725.0,201418.0,218531.0,110720.0,116151.0,126443.0,137558.0,149563.0,161619.0,175549.0,189448.0,148734.0,161633.0,175564.0,190609.0,143599.0,115452.0,125688.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
timestamp,1544722322,1544722323,1544722324,1544722325,1544722326,1544722327,1544722328,1544722329,1544722330,1544722331,1544722332,1544722333,1544722334,1544722335,1544722336,1544722337,1544722338,1544722339,1544722340,1544722341,1544722342,1544722343,1544722344,1544722345,1544722346,1544722347,1544722348,1544722349,1544722350,1544722351,1544722352,1544722353,1544722354,1544722355,1544722356,1544722357
audio_bitsReceivedPerSecond,0.0,170593.32023575637,133680.08255933953,138832.0,101296.0,110120.0,102848.0,112384.0,133928.0,119000.0,122712.0,121248.0,126545.45454545454,166656.0,106648.0,110616.0,104184.0,122320.0,139992.0,134744.0,142152.0,135880.0,148331.66833166833,178978.97897897896,165672.0,187936.0,182368.0,189808.0,144016.78908709338,210727.79369627507,134504.0,130677.32267732268,142878.87887887887,167448.0,140336.0,203064.0
audio_bitsSentPerSecond,0.0,226750.49115913556,137700.72239422085,140504.0,134944.0,158592.0,184632.0,175600.0,224192.0,214528.0,215440.0,229616.0,139068.93106893107,151432.0,139256.0,166264.0,191424.0,186112.0,227456.0,226640.0,224392.0,233872.0,137062.93706293707,153553.55355355356,143680.0,173120.0,192448.0,193648.0,224730.32528856242,200244.50811843362,167432.0,203612.38761238763,210682.68268268267,188104.0,166800.0,169184.0
audio_packetsSentPerSecond,0.0,126.71905697445972,110.42311661506707,123.0,130.0,126.0,122.0,129.0,135.0,131.0,130.0,127.0,107.89210789210789,127.0,125.0,126.0,125.0,131.0,135.0,136.0,135.0,129.0,108.89110889110889,129.12912912912913,127.0,131.0,129.0,132.0,136.41133263378805,135.62559694364853,129.0,131.86813186813185,129.12912912912913,127.0,125.0,126.0
audio_googLocalAddress,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552,35.204.47.190:55552
audio_googRemoteAddress,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000,18.194.44.151:10000
audio_googRtt,73.0,73.0,58.0,58.0,58.0,47.0,47.0,43.0,43.0,43.0,36.0,36.0,31.0,31.0,31.0,34.0,34.0,29.0,29.0,29.0,25.0,25.0,22.0,22.0,22.0,20.0,20.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0
audio_recv_bitsReceivedPerSecond,0.0,37257.3673870334,20606.811145510837,41848.0,42000.0,41976.0,42008.0,40496.0,43568.0,41960.0,40472.0,29200.0,26437.56243756244,40536.0,42760.0,42752.0,41944.0,42040.0,42032.0,41992.0,41976.0,38840.0,39984.01598401598,42026.026026026026,41904.0,33824.0,26520.0,26624.0,12684.155299055614,29470.869149952243,26632.0,26725.274725274725,26666.666666666668,24488.0,7368.0,25952.0
audio_recv_packetsReceivedPerSecond,0.0,43.222003929273086,23.735810113519094,50.0,50.0,50.0,50.0,48.0,52.0,50.0,48.0,34.0,30.969030969030968,48.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,46.0,46.95304695304695,50.050050050050054,50.0,50.0,50.0,50.0,24.134312696747113,53.48615090735434,50.0,49.95004995004995,50.050050050050054,45.0,10.0,50.0
audio_recv_googCurrentDelayMs,383.0,355.0,274.0,234.0,343.0,351.0,356.0,358.0,361.0,357.0,360.0,278.0,229.0,212.0,295.0,308.0,316.0,320.0,322.0,323.0,323.0,300.0,271.0,271.0,280.0,286.0,286.0,286.0,242.0,293.0,306.0,314.0,304.0,285.0,203.0,191.0
audio_recv_googJitterBufferMs,383.0,243.0,26.0,272.0,363.0,363.0,363.0,323.0,363.0,363.0,323.0,42.0,97.0,228.0,293.0,313.0,313.0,313.0,313.0,313.0,313.0,223.0,202.0,242.0,253.0,272.0,272.0,272.0,6.0,294.0,294.0,294.0,304.0,204.0,19.0,301.0
audio_recv_googJitterReceived,5.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,280.0,340.0,200.0
video_recv_bitsReceivedPerSecond,0.0,118774.06679764243,100152.73477812177,81392.0,48752.0,53056.0,49600.0,57048.0,76112.0,60176.0,70872.0,78360.0,89166.83316683317,109504.0,51496.0,53280.0,50424.0,64400.0,83936.0,75752.0,87272.0,82376.0,97150.84915084916,121473.47347347347,109744.0,138680.0,141264.0,145344.0,120856.24344176285,160794.65138490926,95128.0,88919.08091908092,104624.62462462463,127272.0,121072.0,161920.0
video_recv_packetsReceivedPerSecond,0.0,59.921414538310415,59.85552115583075,44.0,22.0,15.0,9.0,13.0,19.0,12.0,26.0,55.0,59.94005994005994,55.0,20.0,15.0,11.0,23.0,29.0,26.0,30.0,56.0,59.94005994005994,60.06006006006006,60.0,61.0,60.0,60.0,41.97271773347324,51.57593123209169,38.0,57.94205794205794,60.06006006006006,60.0,60.0,56.0
video_recv_googCurrentDelayMs,33.0,33.0,32.0,35.0,34.0,35.0,35.0,36.0,36.0,40.0,43.0,41.0,40.0,40.0,40.0,41.0,40.0,39.0,37.0,35.0,35.0,33.0,32.0,31.0,30.0,30.0,29.0,29.0,32.0,31.0,29.0,28.0,28.0,28.0,28.0,34.0
video_recv_googDecodeMs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_recv_googFrameRateOutput,54.0,60.0,60.0,44.0,21.0,15.0,9.0,12.0,18.0,11.0,18.0,55.0,58.0,56.0,20.0,12.0,12.0,22.0,30.0,26.0,30.0,56.0,60.0,60.0,60.0,56.0,60.0,60.0,43.0,50.0,38.0,58.0,59.0,60.0,60.0,49.0
video_recv_googFrameRateReceived,55.0,59.0,59.0,44.0,22.0,16.0,9.0,12.0,18.0,11.0,24.0,55.0,57.0,55.0,20.0,14.0,11.0,23.0,29.0,26.0,30.0,56.0,60.0,60.0,60.0,55.0,60.0,60.0,43.0,50.0,38.0,58.0,58.0,60.0,60.0,49.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_recv_googInterframeDelayMax,82.0,121.0,48.0,148.0,158.0,195.0,249.0,184.0,120.0,262.0,251.0,55.0,49.0,124.0,246.0,393.0,230.0,213.0,51.0,200.0,124.0,36.0,22.0,21.0,21.0,107.0,21.0,22.0,151.0,53.0,101.0,36.0,111.0,26.0,28.0,207.0
video_recv_googJitterBufferMs,22.0,22.0,21.0,24.0,23.0,24.0,24.0,25.0,25.0,29.0,32.0,30.0,29.0,29.0,29.0,31.0,29.0,28.0,26.0,24.0,24.0,22.0,21.0,20.0,19.0,19.0,18.0,18.0,21.0,20.0,18.0,17.0,17.0,17.0,17.0,23.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_bitsSentPerSecond,0.0,15992.141453831042,17065.01547987616,16720.0,16096.0,14672.0,16720.0,15448.0,15312.0,14592.0,14800.0,14928.0,16703.296703296703,16720.0,16712.0,16720.0,16720.0,16712.0,16720.0,16680.0,16672.0,17328.0,16679.32067932068,16616.616616616615,16528.0,16704.0,15472.0,14104.0,14707.240293809024,17894.937917860552,16616.0,16679.32067932068,16592.59259259259,13624.0,15608.0,15984.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,50.09823182711198,50.56759545923632,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0,50.0,49.31794333683106,50.620821394460364,50.0,49.95004995004995,50.050050050050054,50.0,50.0,50.0
audio_send_googJitterReceived,97.0,97.0,119.0,119.0,119.0,119.0,119.0,113.0,113.0,113.0,113.0,113.0,113.0,109.0,109.0,109.0,109.0,99.0,99.0,99.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
audio_send_googRtt,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,0.0,197603.14341846757,112066.04747162023,111032.0,109056.0,131936.0,160424.0,147480.0,195840.0,184304.0,190880.0,201952.0,114725.27472527472,121720.0,113920.0,137976.0,166176.0,156488.0,199520.0,190312.0,196184.0,203312.0,111880.11988011988,123643.64364364365,117888.0,142400.0,167040.0,165496.0,-8641989.506820567,166777.4594078319,141920.0,172339.66033966033,184080.08008008008,162160.0,142632.0,141056.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,56.97445972495088,44.375644994840044,55.0,60.0,60.0,60.0,60.0,63.0,60.0,60.0,58.0,43.956043956043956,58.0,60.0,60.0,60.0,61.0,62.0,59.0,60.0,59.0,42.95704295704296,60.06006006006006,60.0,60.0,60.0,61.0,-3057.712486883526,63.03724928366762,63.0,59.94005994005994,60.06006006006006,60.0,60.0,60.0
video_send_googEncodeUsagePercent,15.0,15.0,14.0,14.0,13.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,64.0,64.0,53.0,48.0,44.0,40.0,36.0
video_send_googFrameHeightSent,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,60.0,55.0,43.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,44.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,45.0,61.0,61.0,61.0,61.0,61.0,0.0,60.0,61.0,61.0,61.0,61.0,61.0,61.0
video_send_googFrameWidthSent,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,0.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,26.0,22.0,37.0,46.0,37.0,31.0,27.0,27.0,27.0,24.0,22.0,24.0,44.0,62.0,65.0,61.0,52.0,46.0,47.0,48.0,38.0,32.0,38.0,44.0,35.0,29.0,24.0,22.0,20.0,18.0,19.0,20.0,18.0,17.0,18.0,18.0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2
1_way_delay_audio_send,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.5,8.5,8.5,8.5,8.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,13.0,11.0,18.5,23.0,18.5,15.5,13.5,13.5,13.5,12.0,11.0,12.0,22.0,31.0,32.5,30.5,26.0,23.0,23.5,24.0,19.0,16.0,19.0,22.0,17.5,14.5,12.0,11.0,10.0,9.0,9.5,10.0,9.0,8.5,9.0,9.0
ear_ear_delay_audio_send,9.0,19.0,16.0,17.0,18.0,11.0,18.0,12.5,18.5,14.5,16.5,12.5,12.5,9.5,9.5,14.5,14.5,9.5,16.5,13.5,15.0,15.0,10.0,15.0,14.0,10.0,11.5,12.5,17.5,13.0,18.0,13.0,18.0,19.0,13.0,16.0
audio_recv_kbitsReceivedPerSecond,0,36,20,40,41,40,41,39,42,40,39,28,25,39,41,41,40,41,41,41,40,37,39,41,40,33,25,26,12,28,26,26,26,23,7,25
video_recv_kbitsReceivedPerSecond,0,115,97,79,47,51,48,55,74,58,69,76,87,106,50,52,49,62,81,73,85,80,94,118,107,135,137,141,118,157,92,86,102,124,118,158
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.98400000000001,93.744,93.816,93.792,93.768,93.936,93.768,93.9,93.756,93.852,93.804,93.9,93.9,93.97200000000001,93.97200000000001,93.852,93.852,93.97200000000001,93.804,93.876,93.84,93.84,93.96000000000001,93.84,93.864,93.96000000000001,93.924,93.9,93.78,93.888,93.768,93.888,93.768,93.744,93.888
kpi_audio_synchronization,4.423943717404673,4.4195671256965126,4.420890394582528,4.420450283536384,4.420009193714176,4.423076247851008,4.420009193714176,4.422423067,4.419788281943489,4.421548724676544,4.420670461442753,4.422423067,4.422423067,4.423727218617665,4.423727218617665,4.421548724676544,4.421548724676544,4.423727218617665,4.420670461442753,4.421986386242368,4.421329526272,4.421329526272,4.423510474048,4.421329526272,4.4217676780241915,4.423510474048,4.422858766368832,4.422423067,4.420229860936,4.422204849258496,4.420009193714176,4.422204849258496,4.420009193714176,4.4195671256965126,4.422204849258496
eye_eye_delay_video_send,52.0,47.0,52.5,55.0,49.5,44.5,40.5,39.5,38.5,35.0,35.0,36.0,44.0,52.0,53.5,50.5,44.0,41.0,40.5,41.0,37.0,33.0,35.0,37.0,32.5,29.5,27.0,26.0,32.0,31.0,31.5,31.0,30.0,30.5,30.0,30.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-43.0,-28.0,-36.5,-38.0,-31.5,-33.5,-22.5,-27.0,-20.0,-20.5,-18.5,-23.5,-31.5,-42.5,-44.0,-36.0,-29.5,-31.5,-24.0,-27.5,-22.0,-18.0,-25.0,-22.0,-18.5,-19.5,-15.5,-13.5,-14.5,-18.0,-13.5,-18.0,-12.0,-11.5,-17.0,-14.0
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,4.59543356514211,4.233712451884842,3.6845544733114513,3.9938242084800133,4.429715418300614,3.900283497761082,4.429715418300614,5,5,5,4.542982187053405,3.9938242084800133,3.9938242084800133,4.645444442750246,4.978873396874005,4.8250342659265355,4.978873396874005,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,5,3,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,4,4,4,4,3,1,4
kpi_q_video,1.4,1.4,1.457142857142857,1.5142857142857142,1.5142857142857142
qoe_simple_normal,3.6693270797116297,3.6688407917440564,3.67851163114409,3.68798653944055,3.687937529460305
qoe_simple_smooth,3.56932707971163,3.5688407917440568,3.5880354406679,3.6070341584881693,3.6069851485079245
