bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,301000.0,32364.0,39364.0,42364.0,46753.0,51493.0,56612.0,62141.0,68112.0,74561.0,81526.0,89048.0,97172.0,105946.0,115422.0,125656.0,136708.0,148645.0,161537.0,175460.0,190497.0,113725.0,123823.0,100254.0,109274.0,118069.0,128515.0,139796.0,151980.0,165138.0,179349.0,193207.0,209664.0,118961.0,129478.0,140836.0,153103.0,164974.0,179172.0,194506.0,211066.0,228951.0,248267.0,269128.0,289277.0,313419.0,225183.0,243118.0,263567.0,285652.0,308267.0,333072.0,359902.0,388892.0,420156.0,453863.0,490587.0,530310.0,572812.0,618818.0,665951.0,429104.0,461011.0,335877.0,357586.0,381839.0,409464.0,441285.0,476760.0,515052.0,556460.0,300000.0,300000.0,300000.0,300000.0,300000.0,135981.0,135981.0,145119.0,156726.0,168664.0,183157.0,197529.0,211612.0,211802.0,229746.0,249126.0,270056.0,292660.0,309339.0,335086.0,263251.0,285311.0,309136.0,334867.0,362656.0,392668.0,425081.0,460087.0,361476.0,390780.0,246757.0,217843.0,236270.0,166693.0,181028.0,196510.0,186598.0,202526.0,219728.0,238306.0,258370.0,280040.0,303443.0,328718.0,356015.0,385496.0,229401.0,248753.0,269653.0,289861.0,314050.0,340174.0,368388.0,398859.0,428321.0,463587.0,501674.0,542808.0,587233.0,635212.0,687029.0,410051.0,443841.0,479665.0,517311.0,562222.0,604311.0,653437.0,493097.0,528533.0,570936.0,616931.0,666531.0,719898.0,596639.0
bweforvideo-googBucketDelay,0.0,0.0,110.0,670.0,331.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,15.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
timestamp,1541185197,1541185198,1541185199,1541185200,1541185201,1541185202,1541185203,1541185204,1541185205,1541185206,1541185207,1541185208,1541185209,1541185210,1541185211,1541185212,1541185213,1541185214,1541185215,1541185216,1541185217,1541185218,1541185219,1541185220,1541185221,1541185222,1541185223,1541185224,1541185225,1541185226,1541185227,1541185228,1541185229,1541185230,1541185231,1541185232,1541185233,1541185234,1541185235,1541185236,1541185237,1541185238,1541185239,1541185240,1541185241,1541185242,1541185243,1541185244,1541185245,1541185246,1541185247,1541185248,1541185249,1541185250,1541185251,1541185252,1541185253,1541185254,1541185255,1541185256,1541185257,1541185258,1541185259,1541185260,1541185261,1541185262,1541185263,1541185264,1541185265,1541185266,1541185267,1541185268,1541185269,1541185195,1541185196,1541185197,1541185198,1541185199,1541185200,1541185201,1541185202,1541185203,1541185204,1541185205,1541185206,1541185207,1541185208,1541185209,1541185210,1541185211,1541185212,1541185213,1541185214,1541185215,1541185216,1541185217,1541185218,1541185219,1541185220,1541185221,1541185222,1541185223,1541185224,1541185225,1541185226,1541185227,1541185228,1541185229,1541185230,1541185231,1541185232,1541185233,1541185234,1541185235,1541185236,1541185237,1541185238,1541185239,1541185240,1541185241,1541185242,1541185243,1541185244,1541185245,1541185246,1541185247,1541185248,1541185249,1541185250,1541185251,1541185252,1541185253,1541185254,1541185255,1541185256,1541185257,1541185258,1541185259,1541185260,1541185261,1541185262,1541185263,1541185264,1541185265,1541185266,1541185267,1541185268,1541185269
audio_bitsReceivedPerSecond,-1,-1,0.0,391467.1968190855,166855.99194360524,183008.0,264495.5044955045,195955.95595595596,201190.8091908092,225457.45745745747,253266.73326673327,304231.7682317682,247112.0,270912.0,271016.0,308232.0,315667.6676676677,304575.4245754246,314568.0,334558.5585585586,344856.0,367408.0,381392.0,411296.0,440936.0,463824.1758241758,428336.0,367695.3907815631,328080.0,262449.55044955044,255648.0,183807.8078078078,205074.92507492506,217369.36936936938,216311.6883116883,228552.0,247959.95995995996,261642.35764235765,287024.0,296792.7927927928,337326.67332667334,345032.0,389536.0,394106.10610610613,296663.33666333667,286022.02202202205,302849.15084915084,305841.8418418418,350209.7902097902,350704.0,411352.0,416928.0,432304.0,491856.0,492640.0,601832.0,632080.0,585064.0,654752.0,487176.0,549240.0,524504.0,559735.7357357357,571284.7152847153,615592.0,678910.9109109109,546789.2107892107,534384.0,609880.0,608576.0,709344.0,706010.01001001,633614.3856143856,-1,-1,-1,-1,0.0,361530.50672182004,110181.15942028986,82518.68629671574,66885.77154308617,73856.0,84560.0,87400.0,88672.0,96024.0,106400.75973409307,113672.94350842418,119393.93939393939,178514.97005988023,143831.83183183183,154439.31795386158,158384.07960199006,163190.38076152303,241284.05491024288,192712.0,188168.0,211590.6103286385,166721.94135490395,161527.80692549841,163831.73996175907,151298.10568295114,154484.96993987975,160837.2093023256,170288.0,189912.0,180256.0,220976.0,227480.0,208864.0,204032.0,194008.0,192608.0,202208.0,216944.0,240600.0,234152.0,276888.0,288368.0,255096.0,318896.0,330416.0,323536.0,304952.0,321008.0,337816.0,308744.0,377472.0,383888.0,370856.0,461448.0,464040.0,456864.0,502072.0,496447.55244755244,591119.1191191191,616144.0,638683.1588962893,679232.8767123288,490496.0,385330.7984790875,410759.4936708861,421232.0,457416.0,487000.0,517576.0,527504.0
audio_bitsSentPerSecond,-1,-1,0.0,234353.87673956263,105877.13997985901,65120.0,70121.87812187812,75315.31531531531,84259.74025974025,95943.94394394394,97878.12187812188,102305.69430569431,111096.0,114528.0,178144.0,130304.0,152000.0,145014.98501498502,166080.0,228828.82882882882,184656.0,195448.0,206968.0,186064.0,166584.0,155276.72327672326,161432.0,153274.54909819638,154480.0,171580.41958041958,173480.0,190966.96696696695,209102.8971028971,219563.56356356357,224503.4965034965,185240.0,209273.27327327328,193862.13786213787,196384.0,213509.50950950952,220387.61238761237,248824.0,263680.0,279015.01501501503,275420.5794205794,276572.57257257256,318337.66233766236,345577.57757757755,299332.66733266733,320512.0,319720.0,334568.0,354808.0,377296.0,381688.0,398112.0,461480.0,473920.0,460512.0,519512.0,537824.0,629208.0,672264.2642642643,662097.9020979021,516672.0,430398.3983983984,393070.92907092907,415568.0,436696.0,473696.0,494272.0,547195.1951951951,591584.4155844155,-1,-1,-1,-1,0.0,406792.1406411582,178311.59420289856,176924.12231030577,185250.50100200402,263248.0,195400.0,219952.0,231824.0,226664.0,314339.9810066477,268804.757185332,263288.8888888889,289229.54091816366,308572.57257257256,327325.9779338014,299255.72139303485,325058.1162324649,346500.5279831045,334544.0,377736.0,397708.92018779344,413063.70070778567,477615.9496327387,456022.9445506692,402791.6251246261,330661.3226452906,302300.2114164905,264800.0,194968.0,209344.0,211528.0,213680.0,225944.0,238848.0,253376.0,268896.0,294400.0,318512.0,324168.0,379304.0,382112.0,354976.0,297584.0,292000.0,307184.0,317096.0,360960.0,376872.0,402760.0,423560.0,453928.0,478032.0,555928.0,629952.0,628304.0,625520.0,548944.0,504663.33666333667,536960.960960961,553304.0,546983.8249286393,579523.7091675447,666488.0,632243.3460076046,534995.7805907173,537160.0,637536.0,641104.0,719696.0,664248.0
audio_packetsSentPerSecond,-1,-1,0.0,89.46322067594433,64.45115810674723,65.0,62.93706293706294,63.06306306306306,66.93306693306694,66.06606606606607,68.93106893106894,69.93006993006993,73.0,75.0,82.0,79.0,83.08308308308308,82.91708291708292,96.0,112.11211211211211,127.0,127.0,129.0,125.0,123.0,122.87712287712287,121.0,122.24448897795591,125.0,124.87512487512487,124.0,127.12712712712712,128.87112887112886,130.13013013013014,129.87012987012986,127.0,123.12312312312312,125.87412587412588,127.0,127.12712712712712,127.87212787212788,129.0,133.0,131.13113113113113,134.86513486513488,132.13213213213214,130.86913086913086,132.13213213213214,131.86813186813185,132.0,133.0,133.0,135.0,132.0,135.0,132.0,133.0,135.0,134.0,145.0,145.0,170.0,180.18018018018017,178.82117882117882,141.0,138.13813813813815,132.86713286713288,131.0,136.0,132.0,139.0,143.14314314314313,151.84815184815184,-1,-1,-1,-1,0.0,99.27611168562565,84.23913043478261,80.40770101925254,77.15430861723446,93.0,82.0,87.0,91.0,92.0,113.01044634377968,115.9563924677899,122.22222222222223,128.7425149700599,129.12912912912913,133.4002006018054,131.34328358208955,132.26452905811624,130.93980992608238,134.0,133.0,131.45539906103286,134.47927199191102,132.21406086044072,131.93116634799236,133.59920239282152,132.26452905811624,126.84989429175475,132.0,112.0,131.0,129.0,130.0,130.0,131.0,133.0,131.0,132.0,132.0,132.0,135.0,131.0,132.0,132.0,133.0,134.0,133.0,131.0,133.0,133.0,137.0,133.0,139.0,153.0,178.0,173.0,162.0,155.0,143.85614385614386,150.15015015015015,150.0,147.47859181731684,157.00737618545838,179.0,170.15209125475286,142.40506329113924,152.0,167.0,174.0,186.0,177.0
audio_googLocalAddress,-1,-1,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,-1,-1,-1,-1,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967
audio_googRemoteAddress,-1,-1,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,10.164.0.8:55967,-1,-1,-1,-1,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372,10.164.0.9:37372
audio_googRtt,-1,-1,165.0,124.0,93.0,93.0,93.0,70.0,70.0,52.0,52.0,52.0,39.0,39.0,29.0,29.0,29.0,22.0,22.0,17.0,17.0,17.0,13.0,13.0,10.0,10.0,10.0,8.0,8.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,3000.0,82.0,61.0,46.0,46.0,34.0,34.0,34.0,25.0,25.0,19.0,19.0,19.0,14.0,14.0,11.0,11.0,11.0,8.0,8.0,6.0,6.0,6.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
audio_recv_bitsReceivedPerSecond,0.0,0.0,2301.6983016983017,27586.48111332008,24773.413897280967,24560.0,23648.351648351647,16736.736736736737,16511.48851148851,16736.736736736737,16703.296703296703,16703.296703296703,16096.0,16720.0,16720.0,16720.0,16736.736736736737,16703.296703296703,16720.0,16736.736736736737,16720.0,16536.0,15888.0,15776.0,15160.0,16223.776223776224,16096.0,15519.038076152305,14376.0,12531.468531468532,11872.0,10570.570570570571,9814.185814185814,9209.20920920921,9190.80919080919,12464.0,15439.43943943944,16623.376623376622,16096.0,16736.736736736737,15456.543456543457,15824.0,15680.0,15399.399399399399,13490.50949050949,13509.50950950951,14313.686313686314,15487.487487487488,15952.047952047951,15544.0,15560.0,15936.0,16096.0,16096.0,15296.0,15096.0,15624.0,15880.0,15472.0,12696.0,11216.0,9824.0,9209.20920920921,12379.620379620379,15512.0,15231.231231231232,15776.223776223776,14360.0,15352.0,15664.0,15176.0,15255.255255255255,15992.007992007992,-1,-1,-1,-1,-1,0.0,26043.478260869564,24045.300113250283,23943.887775551102,23360.0,23288.0,23344.0,23768.0,23744.0,24083.570750237417,24618.434093161544,24008.08080808081,24415.169660678643,24464.464464464465,24674.022066198595,24692.537313432837,24641.28256513026,24549.102428722283,24272.0,25168.0,23707.042253521126,23328.61476238625,25267.576075550893,24045.88910133843,23872.38285144566,23863.72745490982,24803.38266384778,21584.0,16584.0,16200.0,16384.0,16576.0,16200.0,27144.0,41208.0,39592.0,40400.0,40400.0,40400.0,41208.0,39592.0,41208.0,17688.0,16448.0,25072.0,39152.0,40400.0,40400.0,41208.0,39592.0,41208.0,39592.0,40400.0,41208.0,39592.0,41208.0,39480.0,18509.490509490508,16296.296296296296,16464.0,15314.938154138916,29437.302423603793,40016.0,40707.22433460076,40059.0717299578,31960.0,38344.0,40400.0,40400.0,40400.0
