bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,561157.0,392976.0,411135.0,315321.0,338011.0,363637.0,390008.0,420690.0,285711.0,270410.0,278442.0,298411.0,319895.0,224329.0,243275.0,132342.0,143929.0,156443.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0
timestamp,1541185398,1541185399,1541185400,1541185401,1541185402,1541185403,1541185404,1541185405,1541185406,1541185398,1541185399,1541185400,1541185401,1541185402,1541185403,1541185404,1541185405,1541185406
audio_bitsReceivedPerSecond,0.0,202295.65217391305,222731.82359952325,236488.0,179088.0,211192.0,187840.0,203912.0,182704.0,426245.1394759087,405997.49687108886,276512.0,287960.0,222617.38261738262,272208.0,291283.2832832833,268555.4445554445,221832.0
audio_bitsSentPerSecond,0.0,584285.2173913043,460958.28367103694,392392.0,390920.0,414256.0,470528.0,429032.0,324072.0,308084.53085376165,216640.80100125156,306248.0,436608.0,306573.4265734266,216992.0,191311.31131131132,205010.989010989,184768.0
audio_packetsSentPerSecond,0.0,202.6086956521739,195.47079856972587,178.0,193.0,195.0,195.0,194.0,153.0,157.22738799661877,136.42052565707135,191.0,205.0,162.83716283716285,135.0,131.13113113113113,130.86913086913086,126.0
audio_googLocalAddress,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.125.129:33856,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762,35.204.137.161:54762
audio_googRemoteAddress,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000,18.196.161.129:10000
audio_googRtt,22.0,22.0,20.0,20.0,18.0,18.0,18.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,15.0
audio_send_bitsSentPerSecond,0.0,25961.739130434784,31828.367103694876,28544.0,40464.0,40416.0,40344.0,40736.0,40144.0,13991.546914623837,18513.14142678348,16488.0,16720.0,17142.85714285714,16904.0,16728.72872872873,16703.296703296703,16704.0
audio_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
audio_send_packetsSentPerSecond,0.0,50.43478260869565,48.86769964243147,50.0,50.0,50.0,50.0,50.0,50.0,50.718512256973796,50.06257822277847,50.0,50.0,48.95104895104895,51.0,50.050050050050054,49.95004995004995,50.0
audio_send_googJitterReceived,81.0,81.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0,106.0,138.0,138.0,138.0,138.0,138.0,102.0,102.0,102.0
audio_send_googRtt,34.0,34.0,33.0,33.0,33.0,33.0,33.0,95.0,95.0,17.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0
video_send_bitsSentPerSecond,0.0,541920.0,414541.12038140645,347008.0,337328.0,356968.0,416368.0,378304.0,261832.0,278816.5680473373,185832.2903629537,275568.0,402512.0,272935.06493506493,188376.0,160616.6166166166,178205.7942057942,155648.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_packetsSentPerSecond,0.0,127.82608695652173,121.57330154946365,101.0,122.0,120.0,121.0,121.0,73.0,81.14961961115807,61.32665832290363,117.0,127.0,88.91108891108891,60.0,60.06006006006006,62.93706293706294,60.0
video_send_googEncodeUsagePercent,35.0,35.0,34.0,33.0,32.0,30.0,29.0,28.0,28.0,34.0,32.0,30.0,27.0,27.0,25.0,23.0,21.0,20.0
video_send_googFrameHeightSent,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0
video_send_googFrameRateSent,61.0,60.0,61.0,51.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
video_send_googFrameWidthSent,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
video_send_googRtt,18.0,17.0,18.0,17.0,18.0,17.0,16.0,22.0,27.0,21.0,20.0,20.0,20.0,20.0,26.0,24.0,23.0,20.0
audio_recv_bitsReceivedPerSecond,0.0,6789.565217391304,9096.543504171634,7832.0,7696.0,7816.0,7800.0,7856.0,7888.0,6762.46830092984,31249.061326658324,24928.0,28560.0,39504.495504495506,44456.0,42042.04204204204,38385.61438561438,45576.0
audio_recv_packetsReceivedPerSecond,0.0,6.956521739130435,9.535160905840286,8.0,8.0,8.0,8.0,8.0,8.0,6.762468300929839,36.29536921151439,29.0,34.0,46.95304695304695,53.0,50.050050050050054,44.955044955044954,55.0
audio_recv_googCurrentDelayMs,23.0,30.0,26.0,39.0,33.0,33.0,42.0,31.0,41.0,34.0,41.0,49.0,114.0,162.0,177.0,102.0,74.0,170.0
audio_recv_googJitterBufferMs,2.0,9.0,1.0,10.0,5.0,3.0,11.0,2.0,10.0,1.0,1.0,22.0,96.0,90.0,158.0,90.0,25.0,185.0
audio_recv_googJitterReceived,144.0,144.0,144.0,111.0,111.0,111.0,111.0,111.0,111.0,81.0,81.0,9.0,9.0,9.0,9.0,9.0,2.0,2.0
audio_recv_googPreferredJitterBufferMs,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,40.0,40.0,460.0,460.0
video_recv_bitsReceivedPerSecond,0.0,179860.86956521738,194707.98569725864,214880.0,152512.0,189168.0,160024.0,181496.0,156968.0,411022.82333051565,351108.8861076345,237496.0,240896.0,168639.36063936065,212032.0,239639.63963963964,210997.002997003,162000.0
video_recv_packetsReceivedPerSecond,0.0,60.0,60.786650774731825,61.0,44.0,60.0,60.0,63.0,60.0,71.85122569737955,65.08135168961202,55.0,58.0,56.943056943056945,64.0,61.06106106106106,54.94505494505494,44.0
video_recv_googCurrentDelayMs,48.0,46.0,45.0,47.0,65.0,62.0,60.0,58.0,57.0,38.0,38.0,38.0,38.0,38.0,37.0,36.0,36.0,52.0
video_recv_googDecodeMs,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
video_recv_googFrameHeightReceived,180.0,180.0,180.0,360.0,180.0,180.0,180.0,180.0,180.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,180.0
video_recv_googFrameRateOutput,41.0,60.0,60.0,51.0,41.0,57.0,60.0,57.0,60.0,60.0,61.0,55.0,55.0,57.0,60.0,60.0,55.0,41.0
video_recv_googFrameRateReceived,39.0,60.0,60.0,52.0,37.0,58.0,60.0,60.0,60.0,61.0,62.0,55.0,55.0,57.0,63.0,60.0,55.0,41.0
video_recv_googFrameWidthReceived,320.0,320.0,320.0,640.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,320.0
video_recv_googInterframeDelayMax,329.0,54.0,22.0,55.0,322.0,76.0,53.0,67.0,19.0,42.0,47.0,60.0,34.0,18.0,55.0,18.0,83.0,360.0
video_recv_googJitterBufferMs,34.0,32.0,31.0,33.0,51.0,48.0,47.0,45.0,44.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,39.0
video_recv_googPlisSent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,1
1_way_delay_audio_send,17.0,17.0,16.5,16.5,16.5,16.5,16.5,47.5,47.5,8.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0
1_way_delay_video_send,9.0,8.5,9.0,8.5,9.0,8.5,8.0,11.0,13.5,10.5,10.0,10.0,10.0,10.0,13.0,12.0,11.5,10.0
ear_ear_delay_audio_send,18.0,18.0,38.5,112.5,106.5,174.5,106.5,72.5,232.5,10.5,16.5,8.5,17.5,12.5,10.5,19.0,10.0,18.0
audio_recv_kbitsReceivedPerSecond,0,6,8,7,7,7,7,7,7,6,30,24,27,38,43,41,37,44
video_recv_kbitsReceivedPerSecond,0,175,190,209,148,184,156,177,153,401,342,231,235,164,207,234,206,158
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.768,93.768,93.276,91.5,91.644,90.012,91.644,92.46000000000001,93.94800000000001,93.804,93.99600000000001,93.78,93.9,93.94800000000001,93.744,93.96000000000001
kpi_audio_synchronization,4.420009193714176,4.420009193714176,4.410752114219968,4.373993875000001,4.377165790194112,4.339293889107904,4.377165790194112,4.394506059448,4.423293483768257,4.420670461442753,4.424159970336449,4.420229860936,4.422423067,4.423293483768257,4.4195671256965126,4.423510474048
eye_eye_delay_video_send,33.0,32.5,33.0,32.5,33.0,31.5,31.0,34.0,52.5,44.5,42.0,41.0,43.0,61.0,61.0,59.0,56.5,54.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-15.0,-14.5,5.5,80.0,73.5,143.0,75.5,38.5,180.0,-34.0,-25.5,-32.5,-25.5,-48.5,-50.5,-40.0,-46.5,-36.0
kpi_av_synchronization,5,5,5,2.2,2.72,1,2.56,5,1,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911
max_resolution_percentage,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889
kpi_resolution_stability_norm,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,2.5041087575148486,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911,3.384695097600911
max_resolution_percentage_norm,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889,88.88888888888889
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5
kpi_q_video,1.6285714285714286,1.7428571428571429,1.8,1.457142857142857,1.6857142857142855,1.5142857142857142,1.6285714285714286,1.5142857142857142,2.75,2.45,1.95,1.95,1.5714285714285714,1.8,1.95,1.8,1.5142857142857142
qoe_simple_normal,3.706985148507925,3.726032767555544,3.7345280126911073,3.362189795634921,3.458415246529505,3.234524717837386,3.431113659227918,3.8942548315298064,3.8439633846047503,3.7610177744818274,3.760581095659555,3.697729547126984,3.7359214981964732,3.760507458410723,3.735945608227556
qoe_simple_smooth,3.6450803866031625,3.6831756246984013,3.701194679357774,3.2717136051587303,3.406034294148552,3.1535723368850053,3.3692088973231553,4.019254831529806,3.91896338460475,3.752684441148494,3.752247762326222,3.626300975698413,3.70258816486314,3.75217412507739,3.7026122748942227
